Original,Predicted
93.0,123.70127
123.5,115.26698
0.0,128.17525
66.7,117.70334
75.0,107.51201
90.0,99.955795
121.7,84.09882
103.3,98.51122
99.6,104.040565
121.6,101.44538
110.0,98.1223
128.2,114.33509
115.0,77.97203
87.2,105.94569
95.1,107.3118
57.70000000000001,109.69608
40.0,118.21981
120.7,103.10298
125.0,94.83104
126.9,104.466
107.4,95.37637
105.0,114.139435
110.0,111.45253
126.1,106.23933
92.3,108.46554
104.4,104.2622
132.4,92.81277
115.3,118.90223
62.6,118.100464
83.1,120.234566
119.0,111.5883
110.7,108.86325
76.4,104.97345
0.0,113.22916
66.7,104.82519
57.099999999999994,91.70494
136.3,101.88848
114.8,80.508514
57.6,85.84529
133.3,85.60907
103.1,99.561745
150.2,108.57909
113.7,90.22929
