Original,Predicted
147.8,81.66087
92.5,95.28591
101.8,99.52847
112.5,84.60815
108.6,113.12672
83.1,88.83884
141.6,97.67295
118.1,98.845795
67.7,107.98157
125.5,101.07517
101.5,117.21802
130.6,103.62246
120.4,89.55826
89.0,111.98716
144.9,106.89422
117.7,91.43686
99.8,125.305
121.5,110.27333
109.6,95.37134
120.2,118.91086
84.9,101.91548
100.3,120.18054
113.5,109.02436
123.7,97.5447
140.7,112.53458
110.7,108.18829
93.4,106.47682
92.1,115.36782
114.1,111.26322
122.6,109.527504
104.5,95.80991
126.0,101.73441
91.9,105.56425
123.3,115.58986
139.3,112.06286
133.7,112.133736
125.6,101.96205
146.7,107.63222
129.8,116.59912
40.3,127.39444
100.5,117.21636
69.5,114.57821
124.3,106.50327
108.8,84.84964
67.2,112.811356
130.3,99.02094
113.9,95.40374
134.4,113.17215
137.8,100.146164
86.9,80.92781
93.2,109.43259
136.9,92.48688
133.7,114.04729
113.6,108.763985
99.8,90.71737
150.2,122.89281
100.5,108.53555
112.3,123.88832
92.1,115.86835
158.4,112.38337
115.6,92.37837
149.3,126.002174
119.0,110.86986
94.9,128.21387
136.3,106.59782
132.9,130.73381
140.4,112.82861
104.6,113.279305
113.7,112.65084
100.6,133.03635
92.9,119.716095
54.50000000000001,121.90447
129.5,113.63911
