Original,Predicted
140.4,104.4821
140.6,107.91002
102.2,128.30522
100.9,115.84551
98.1,127.595894
114.6,128.69171
93.0,111.32809
96.9,107.49071
76.1,108.62941
116.7,110.369965
97.8,106.74084
124.3,119.328674
93.4,92.43767
95.7,109.32517
125.0,95.93618
107.0,110.84796
119.9,101.09789
112.6,101.90568
43.099999999999994,100.61344
121.5,116.88624
108.2,90.857414
103.5,119.56016
93.2,84.88673
109.3,101.67984
104.7,106.75434
76.9,102.88976
81.9,105.89394
123.0,107.01085
145.3,69.5362
106.6,103.98574
120.8,105.35679
126.4,106.53117
105.5,110.93631
88.4,114.656044
41.8,116.435135
104.2,103.91906
