Original,Predicted
119.6,90.078766
93.6,99.61324
104.8,98.378
127.1,85.766045
95.0,109.394066
114.9,100.85181
101.6,93.326324
125.1,100.19929
121.1,96.82832
113.0,91.96782
134.7,107.9144
88.8,97.67474
143.4,109.43559
91.8,107.88769
97.4,112.80501
131.2,98.32838
95.0,104.10488
125.7,109.380875
126.7,99.21451
90.9,109.653366
83.7,116.70998
113.0,89.11256
95.4,117.4807
125.4,89.17749
74.7,77.59376
105.4,117.32711
98.2,74.204636
134.5,108.51985
108.6,89.6169
108.9,93.46744
103.6,77.6861
103.9,110.32586
122.6,88.98068
123.3,108.81459
109.9,83.24917
135.8,103.27118
99.2,95.903305
124.3,127.89467
134.4,100.61748
109.3,115.63726
88.1,106.49952
127.2,108.41789
123.8,111.735985
120.2,116.864075
128.2,97.95855
107.5,125.22414
129.1,106.2713
117.0,112.496765
113.6,129.32794
93.2,110.229256
143.1,102.54741
143.2,110.04661
100.7,120.39547
127.1,111.672874
108.5,122.536224
96.7,117.93483
143.6,115.090324
112.3,108.83325
115.8,117.46012
110.0,89.41148
141.6,130.95119
123.6,120.382454
129.4,107.9547
137.9,117.3833
83.8,120.57198
134.3,110.656494
125.1,124.24795
108.3,124.104385
103.2,107.76382
135.0,112.39453
100.6,121.56522
111.3,117.31193
101.5,106.7958
