Original,Predicted
111.1,82.74198
105.5,103.153564
108.5,98.07915
116.8,95.34155
119.7,107.86993
131.7,96.56498
106.0,79.27727
125.3,113.79792
93.7,96.56025
119.9,123.65149
105.4,95.52977
125.7,109.291336
126.4,88.83708
85.0,111.30474
128.9,106.77542
121.7,109.41646
103.4,105.420395
110.2,105.33465
134.7,91.604576
91.0,107.81434
132.0,100.214554
89.0,97.77879
111.5,131.25816
115.8,64.50923
150.2,118.55262
127.0,94.14324
104.1,103.67113
123.2,101.574684
123.9,131.01164
111.7,95.79933
105.6,123.23662
125.6,95.755035
122.2,106.71631
108.4,107.77775
125.7,127.85399
98.3,118.12539
126.2,107.02546
118.0,103.438934
130.2,122.0028
109.6,99.1953
140.1,109.71435
109.2,110.29723
132.9,129.13446
124.2,96.99231
115.5,135.17813
107.3,99.37296
125.2,128.4791
115.2,111.27016
128.2,126.016426
102.1,99.14019
107.8,136.0194
121.7,99.78276
120.7,121.71254
124.4,110.3573
124.4,107.40345
116.6,105.11849
128.3,120.359215
100.0,110.36448
107.8,128.6728
115.0,99.87729
85.6,107.808426
100.2,107.66652
111.8,97.24657
