Original,Predicted
68.6,106.90492
76.1,91.659584
121.5,88.7112
28.599999999999994,105.43978
133.2,100.04809
120.0,79.485275
118.8,108.60897
171.7,81.40595
77.3,99.06989
90.8,126.43105
80.0,95.3378
146.1,110.34007
100.0,108.23419
95.2,84.309
93.0,113.16641
151.1,121.98802
82.2,102.3029
84.5,140.80936
62.5,92.77599
82.8,115.12279
96.2,83.42168
107.1,113.83338
96.7,92.00281
111.0,96.24131
125.6,90.59055
96.8,121.43064
118.6,99.7876
105.6,100.756676
116.4,101.51885
85.1,101.58213
107.4,114.62741
105.0,110.32036
111.3,112.03547
119.7,107.3569
114.1,120.314095
126.1,108.644226
90.4,118.57586
110.3,118.73292
77.0,117.573975
103.6,112.19092
122.8,105.35068
123.9,111.57094
97.4,107.3508
92.1,118.2887
107.3,114.37555
108.0,120.7721
55.1,103.44025
100.8,113.724434
128.3,90.024826
101.2,105.50598
91.5,104.8
117.9,112.83145
115.5,105.26865
119.2,103.20829
