Original,Predicted
81.6,107.971954
103.2,97.893394
112.5,98.056366
120.1,89.4706
97.4,74.38378
127.1,109.77008
109.0,98.29613
100.4,103.87883
133.0,103.881775
89.3,104.57034
79.1,102.28625
134.9,101.49418
85.2,107.7647
106.2,117.74138
103.9,81.04449
108.0,125.0459
108.8,95.81077
91.5,96.9929
114.6,119.45513
106.1,91.36567
113.2,88.06651
102.6,116.7742
141.9,97.942955
107.7,101.02063
122.3,116.6412
106.7,105.29397
116.2,129.63376
89.2,100.43677
104.6,126.80655
81.9,104.77931
130.1,118.860886
102.4,85.52015
112.5,132.01927
119.8,91.694984
105.1,122.27612
91.1,105.075935
132.3,117.326035
99.0,93.05751
117.3,116.162415
113.4,81.45909
