Original,Predicted
114.9,96.99668
85.5,91.38562
119.3,109.98843
104.6,76.68936
109.2,101.45907
124.5,88.58017
108.9,95.71842
105.4,96.86405
105.4,104.04314
108.9,91.67259
139.1,108.31503
104.9,82.262726
116.2,118.43304
89.1,98.91112
115.7,118.05616
136.9,105.76825
111.8,107.188324
123.9,101.98705
111.1,103.59738
113.1,115.25999
136.1,126.967445
101.3,106.78686
124.3,123.244354
117.5,92.08257
133.8,124.4658
116.5,122.959274
96.2,121.200066
102.4,124.199005
105.5,116.06312
116.8,108.13639
119.2,117.41121
111.7,97.25247
102.6,113.807495
85.4,110.26566
134.8,120.67938
104.3,99.20292
126.9,99.990105
141.1,85.40806
119.6,109.988365
87.1,112.43725
105.4,123.036736
98.1,113.32741
94.5,110.19983
122.1,76.45382
95.2,112.73388
131.5,95.9664
108.6,94.230965
104.4,128.49852
119.3,102.72936
110.9,92.249344
128.1,103.57288
115.6,95.65227
125.0,102.06742
98.9,116.66009
130.4,107.7104
119.6,118.73284
97.4,120.57584
88.2,103.455345
123.2,120.52591
108.6,100.34545
125.3,116.280174
108.0,94.549355
132.7,123.666214
130.2,89.22252
107.7,127.4085
93.3,118.30362
94.1,112.23471
115.7,96.40696
94.9,110.82087
