Original,Predicted
138.8,92.9931
115.4,92.799355
113.8,118.100296
114.3,79.47144
112.0,114.11433
118.4,106.83038
87.6,106.529884
122.8,86.93298
117.6,101.514206
113.2,95.62721
122.9,105.40054
115.9,102.29733
124.4,102.066605
129.2,100.6164
113.2,103.96498
119.5,113.5143
135.9,89.74513
98.7,116.47851
100.8,115.37196
103.8,102.4211
100.2,115.14792
105.5,94.92695
106.6,96.51742
135.0,101.35592
132.9,85.70729
138.5,97.56808
118.1,110.68095
141.5,103.9451
115.6,99.168976
103.3,117.82207
124.7,103.398186
122.4,111.18532
121.9,104.947395
130.7,116.56523
153.0,119.52869
105.2,123.990234
122.3,119.35354
136.0,125.45719
121.0,125.184944
102.3,103.70445
114.1,121.57462
119.0,116.15656
105.9,111.70795
109.5,107.7732
98.3,124.89813
135.7,96.95359
107.3,93.354034
132.3,116.81658
113.8,94.73849
136.1,105.47775
