Original,Predicted
87.0,107.6858
115.8,87.6509
100.7,80.705315
114.0,108.33121
112.3,82.084984
97.7,104.96299
97.7,99.90785
83.3,101.72113
104.1,88.798515
103.0,99.50616
108.7,90.993965
122.9,101.8043
93.8,98.12416
123.0,110.981895
121.3,104.63111
87.9,110.356094
110.3,106.00247
104.3,95.83125
97.6,114.97215
113.1,101.38633
80.3,105.903114
126.4,119.78718
96.3,85.3781
89.7,121.23547
119.3,104.29758
110.2,94.3886
99.3,106.233444
113.3,101.48618
133.6,100.2598
101.9,112.39797
115.7,95.32791
106.9,120.23383
115.8,117.891846
133.6,98.56667
118.9,122.236275
123.4,120.9458
78.2,112.81541
83.8,128.55879
116.5,126.49262
130.3,106.54329
100.7,106.333466
101.0,105.71724
92.4,110.24926
117.7,127.27757
114.9,104.08847
113.1,118.60066
101.2,90.0846
145.2,99.78206
101.7,108.56988
121.5,134.75003
81.9,101.79006
120.6,128.38524
116.2,92.473564
101.5,126.16641
104.4,107.883286
104.1,117.64774
68.5,103.476295
116.4,128.64081
85.3,89.131096
120.9,119.35009
102.1,67.84993
130.1,116.99161
90.4,96.47682
