Original,Predicted
145.1,114.693214
60.0,132.65013
103.4,106.432236
114.2,108.98651
114.7,120.19403
92.0,104.47416
117.6,115.62683
126.1,108.17063
81.3,106.05245
80.0,104.05522
128.6,118.461174
130.4,89.32689
127.5,101.95511
84.7,104.53734
108.5,116.506424
113.6,101.15823
95.8,113.426994
111.7,111.41693
107.5,99.36362
96.0,99.37262
87.7,110.68642
101.4,111.80334
142.3,110.38148
117.4,93.73636
118.3,106.194275
94.3,107.85866
95.2,110.88015
109.8,109.42966
88.9,108.90144
133.9,104.08419
94.3,95.36858
127.6,107.663086
158.2,109.54581
94.6,113.67415
106.9,115.245346
86.2,106.23821
154.2,114.53716
0.0,103.29234
85.8,108.08959
120.0,94.85824
83.3,102.800255
57.099999999999994,85.33578
173.6,109.5227
107.5,81.513374
111.1,102.99296
94.0,77.4226
116.7,131.92194
66.7,66.03441
111.1,101.60759
