Original,Predicted
112.0,106.70969
122.8,104.311455
101.6,102.16338
0.0,109.533844
132.5,107.07567
81.3,88.77321
43.7,108.89638
166.7,68.7924
88.6,84.17992
55.9,99.523224
108.8,83.178215
106.9,102.62276
149.5,97.0437
125.6,50.063744
79.7,114.74011
113.9,100.61641
96.7,82.46301
109.3,130.02419
105.7,97.12988
106.4,91.33128
121.5,105.053444
73.7,103.4334
111.1,120.2968
113.0,107.464
80.5,99.59622
122.2,103.73787
87.5,97.331436
118.2,109.3456
121.1,95.27558
109.9,107.084595
142.9,108.83894
87.2,94.3824
122.6,115.36925
133.8,107.71059
122.1,106.3223
103.7,114.58954
90.1,108.3822
150.0,117.36021
113.6,112.21584
117.8,113.287025
122.5,118.49447
111.9,110.75393
135.1,116.41778
127.6,119.49906
157.3,121.57452
118.2,112.38179
122.0,115.58548
160.4,131.15166
66.7,124.31804
66.7,126.78239
130.8,116.724464
65.4,113.47143
160.8,113.671715
127.8,92.35041
95.0,130.78825
75.0,100.69578
123.0,114.686806
99.6,119.100266
106.4,95.77297
116.7,82.84096
101.6,117.49077
90.6,88.58423
108.3,120.599915
104.3,111.32218
130.0,103.238464
