Original,Predicted
116.5,90.02209
70.5,90.399635
74.6,90.42392
118.0,92.95949
113.4,85.62855
100.0,104.520386
116.0,92.273056
103.9,85.92006
141.5,95.87639
105.8,84.606895
73.0,116.40638
88.9,95.31504
143.2,96.46438
116.5,104.03171
105.9,106.72254
94.1,98.599045
102.5,116.03097
119.1,101.317055
97.9,115.39263
119.4,106.44878
120.1,91.3632
100.6,101.44809
103.6,118.483765
142.6,111.82675
123.3,106.98085
142.0,106.64595
80.2,104.94156
118.4,127.452515
124.1,103.13743
153.9,122.34284
136.7,109.13432
133.2,116.26256
116.8,112.761566
109.2,137.17482
116.8,123.5253
101.1,132.0643
120.3,106.61318
103.2,114.24484
125.6,118.61312
115.6,120.77109
98.7,123.2322
121.3,117.44664
145.7,113.52623
136.8,110.184105
99.7,115.41224
111.3,113.51272
144.3,121.69441
124.7,113.11018
111.9,121.1144
110.7,118.68387
60.0,115.78316
155.7,118.91115
67.8,110.23904
29.099999999999994,128.00226
77.0,87.59514
100.8,98.63278
140.0,96.131836
100.0,83.08031
