Original,Predicted
109.8,100.87569
96.4,101.80076
87.0,107.87877
117.6,97.90588
95.7,91.629814
116.8,107.48037
96.3,90.91486
112.2,109.97472
80.3,102.061424
109.3,105.857
123.0,105.12987
118.7,108.05489
106.3,100.54914
40.0,114.55624
40.0,109.13086
141.8,107.05236
159.9,93.40325
200.0,99.95583
109.4,88.59505
111.7,118.7514
200.0,117.67843
111.0,123.421684
94.5,126.30446
99.9,103.66078
51.5,110.06907
106.3,123.00158
167.0,112.656494
91.6,129.99156
73.8,107.568634
91.3,102.90536
94.1,134.26079
68.0,104.94193
