Original,Predicted
100.8,99.516655
96.4,112.19966
113.2,85.874535
112.7,105.029175
146.1,102.889915
110.6,76.235374
114.6,112.61427
90.0,110.43287
112.3,105.26566
125.0,105.30649
134.2,98.412025
121.7,85.84062
116.5,108.92425
128.2,105.84518
119.9,132.94078
122.6,112.07579
116.1,114.47913
93.7,103.34173
108.4,113.113304
125.6,111.84629
128.7,117.790276
121.4,106.11436
151.0,107.0815
124.9,115.392746
103.0,124.10698
109.5,120.62925
116.2,124.84279
103.6,101.9435
116.9,104.10341
102.2,108.92842
105.1,117.69208
110.0,98.334175
129.7,122.2817
126.6,103.2658
104.9,96.25989
88.9,102.1834
144.7,112.12584
99.4,90.26709
117.5,114.00806
108.6,82.811646
