Original,Predicted
100.1,116.89591
115.9,97.7868
104.9,100.292046
72.9,92.91292
89.8,110.71372
101.9,81.936714
92.5,107.71716
98.0,95.167
108.3,83.872284
107.0,80.13366
116.3,86.23209
119.6,97.12952
118.3,100.2135
109.5,83.38089
115.1,98.833755
117.3,107.48077
117.1,104.493164
110.5,106.02485
124.1,115.52049
116.0,111.41868
86.5,121.432556
120.4,119.39905
110.6,113.47656
149.2,114.97545
117.6,99.96718
71.9,125.02077
119.6,116.90872
115.9,109.10122
112.8,121.397995
102.3,103.316284
142.6,96.79597
116.2,108.55879
109.7,112.807495
135.7,127.109116
110.7,124.938545
129.2,96.06567
120.7,117.02815
102.5,129.86247
120.4,120.52603
114.6,109.86306
113.0,137.60022
94.3,116.007576
108.8,114.433044
115.4,122.22216
77.6,109.17672
105.1,114.82763
107.0,104.675934
96.9,101.019226
87.4,98.31269
103.2,101.18821
135.1,97.511795
121.3,83.38434
119.2,97.283485
88.5,107.31184
99.8,97.71387
123.0,102.920425
105.6,106.63902
