Original,Predicted
56.300000000000004,109.51124
117.2,75.42548
92.1,112.39308
137.9,92.22711
88.9,91.91996
119.4,102.85372
95.0,84.307175
96.5,97.820045
25.400000000000006,113.14603
93.7,106.15348
115.2,79.007744
98.0,104.01759
85.0,84.84992
79.3,107.4104
120.1,93.92367
117.4,99.14101
128.9,96.357376
117.8,98.86895
161.3,86.86588
138.3,101.81151
134.1,118.39036
107.1,111.895004
99.5,118.59421
169.2,110.29525
139.1,117.55281
125.4,121.13225
88.2,120.360275
115.6,125.00589
157.9,126.44453
118.5,121.1545
38.7,120.90503
93.8,115.90335
167.3,103.84154
132.7,120.24214
120.4,109.34057
