Original,Predicted
127.8,115.07744
91.4,94.828255
117.9,114.84453
122.6,100.48551
124.7,112.48291
118.0,103.864265
103.3,102.43287
124.3,109.97734
114.3,108.88508
121.1,94.85471
137.5,109.71171
124.3,92.53352
151.0,111.906715
106.9,111.44659
78.7,131.78989
109.0,115.917915
116.0,102.26782
130.1,107.940094
87.5,89.08875
114.1,105.630775
120.8,103.07373
135.0,105.82886
107.7,109.79956
109.1,104.116104
102.0,78.55599
101.1,106.337
138.2,96.01135
131.3,105.69714
148.7,85.33005
114.8,96.7605
108.8,121.4146
102.1,124.5497
114.1,115.72374
110.2,101.733475
110.5,100.09681
119.6,88.57359
124.2,113.83863
118.0,107.30549
116.8,122.78098
109.2,105.92274
123.9,106.54466
115.5,95.81565
135.9,109.66802
111.1,99.87914
129.0,112.312675
121.2,105.7363
110.0,124.637375
137.8,110.02751
111.2,111.44138
94.2,112.01279
119.3,112.24655
133.4,105.79798
102.6,117.22961
93.3,98.85711
