Original,Predicted
148.5,116.88699
126.1,111.23811
93.7,117.85436
80.8,117.51426
108.8,117.13836
124.2,101.83698
78.3,107.71798
93.3,96.5398
107.5,104.451126
110.7,99.45872
101.3,101.46994
109.2,98.84963
143.0,84.39119
121.5,75.457756
122.5,98.02633
97.7,108.4767
122.9,98.77356
120.0,93.18098
120.2,109.88866
137.3,103.585464
103.3,104.26385
105.5,110.58247
117.1,122.97118
114.7,116.20505
129.0,111.82567
143.3,95.2311
124.0,113.95528
120.8,116.592285
120.1,116.21332
114.0,133.4002
133.6,111.74057
116.4,108.3127
115.4,120.96699
106.5,111.51682
130.7,123.27957
107.4,121.440636
99.6,119.50173
113.8,108.18734
96.1,112.908295
100.9,103.634026
152.7,107.0278
91.3,97.91367
109.4,108.63944
135.4,86.18609
116.6,120.85968
112.2,98.97064
100.6,96.60742
140.6,113.6099
123.1,92.19344
83.2,101.172424
135.7,127.06462
90.8,92.88469
118.8,111.25682
105.7,100.286736
105.1,114.90935
154.2,95.00631
109.0,88.964355
98.2,121.98643
123.8,108.26792
73.8,92.55586
121.0,121.21066
108.6,76.78821
117.6,112.90082
114.5,84.32032
