Original,Predicted
125.6,106.62155
132.2,94.14041
131.6,109.9693
95.3,113.18183
129.3,114.72737
214.0,112.56942
112.6,100.52236
98.4,118.939674
118.7,123.255714
120.9,119.42423
76.9,116.59807
104.7,117.476845
129.2,113.030624
122.8,100.18379
113.5,100.94917
106.0,137.79575
96.0,110.44493
98.1,103.30672
96.1,106.46121
100.7,108.5481
116.0,88.8773
125.3,97.1398
88.2,106.4486
89.8,108.22007
102.4,102.889465
88.3,102.99096
108.9,94.385956
99.8,92.141396
114.9,96.65539
97.2,91.433205
131.3,103.53885
177.5,101.993835
153.2,95.14515
130.8,101.412094
130.6,113.59693
75.5,116.22895
99.7,125.68934
98.2,107.601494
91.7,117.62408
109.8,94.38031
111.3,103.79334
148.9,120.05309
104.9,109.55298
95.8,113.212234
119.2,111.241806
144.8,97.311745
119.4,101.01638
102.0,105.78511
100.0,103.98123
138.2,113.74097
117.6,104.33727
98.6,123.25837
114.4,106.09487
124.1,105.11216
146.9,109.75701
61.5,116.165565
109.1,117.85425
96.8,99.01711
117.5,109.38666
88.8,100.73962
127.4,109.478966
23.099999999999994,90.31564
118.2,108.49974
154.8,81.77203
106.0,117.007065
118.5,69.36878
