Original,Predicted
105.8,95.53722
103.8,92.394806
108.5,83.285065
103.5,81.67862
111.9,78.73486
94.3,94.09802
108.2,101.68251
94.5,85.33839
96.2,87.83862
106.8,83.440575
123.6,97.32452
121.4,91.167244
99.3,99.573586
125.8,99.906075
120.3,105.46504
112.4,102.84179
111.7,106.05991
102.8,106.126785
98.9,105.768364
110.1,105.88439
116.4,111.617744
89.9,111.85964
116.3,97.33633
90.2,106.52774
88.8,114.94815
126.2,93.82716
115.0,98.73377
116.8,95.5833
123.6,88.35723
142.6,106.18812
107.0,110.01013
134.6,103.88454
111.2,114.263824
101.4,119.14317
126.5,99.1584
117.8,126.33822
136.9,118.286385
104.8,110.83184
108.5,126.898605
115.6,129.85625
118.1,114.64769
101.9,122.57973
94.6,114.6034
96.4,102.97162
120.2,115.492516
103.9,100.045555
116.3,117.34096
117.4,94.1417
139.0,106.52228
97.8,103.17585
89.0,120.2412
81.9,103.36662
128.8,106.40839
133.0,83.427765
118.2,108.07473
108.2,94.007515
135.7,114.16594
100.7,108.708694
98.9,133.21953
100.8,100.430626
145.4,106.11187
119.2,81.59
116.2,121.05798
142.2,116.78355
76.3,122.23187
90.6,116.56687
126.2,118.68263
116.5,107.636246
124.4,94.685394
118.5,91.30086
116.2,130.63779
127.1,113.189255
113.2,110.91845
133.5,134.5026
