Original,Predicted
118.4,119.13158
100.1,109.59454
105.8,121.40915
120.6,117.914
92.0,112.54474
121.9,130.35695
114.2,116.54516
99.8,112.341194
140.4,115.849686
81.5,115.79432
153.2,119.74529
109.4,101.35141
107.1,120.7197
83.8,111.233284
97.0,114.77053
113.1,111.32764
151.6,111.68526
0.0,100.44563
122.5,124.82383
85.0,81.34707
109.5,129.70026
136.1,82.26678
81.6,105.95933
102.9,95.67981
106.6,96.97216
86.7,107.30017
109.0,118.478294
121.4,70.571304
0.0,113.0107
104.2,100.84668
98.2,88.93989
90.1,116.246414
124.3,75.75136
108.0,95.77384
110.5,100.698395
45.5,92.5028
112.2,107.148506
147.9,103.624825
87.7,73.66811
78.6,100.70058
106.2,104.34993
