Original,Predicted
56.300000000000004,81.78339
115.5,81.88897
122.3,84.50733
81.3,91.76882
70.2,90.46447
122.0,101.089645
134.8,67.87813
130.2,92.459724
86.8,104.462715
119.5,105.23127
111.9,90.979935
133.3,114.10344
168.6,108.80729
0.0,105.00351
92.6,107.11483
127.6,100.23733
150.9,119.52382
200.0,95.06919
69.8,96.237366
106.0,120.56485
120.2,106.67054
123.0,124.72985
101.4,123.264885
105.3,82.52665
108.8,104.92518
133.8,113.859505
141.2,112.41438
118.6,134.39796
74.3,101.850204
124.3,114.88931
110.9,112.49681
130.5,118.65177
107.6,101.82774
100.4,114.04108
122.0,108.16527
128.7,116.09406
149.5,117.90868
128.9,112.96882
170.8,105.654915
115.8,118.14564
100.0,125.49557
75.4,124.06511
126.5,124.70131
165.9,106.33665
108.1,114.33029
103.6,115.23625
90.0,123.012405
103.1,120.85759
116.7,122.49177
114.7,109.57203
113.6,105.58285
127.7,97.601494
100.8,110.87859
83.8,126.60203
85.2,109.420616
114.3,109.086266
134.8,98.95652
113.0,101.45825
87.9,107.82236
82.9,110.08782
