Original,Predicted
118.4,108.621796
117.9,110.42616
137.3,90.611115
100.7,100.65589
126.7,113.562
110.9,99.61568
107.8,104.35507
101.8,110.61223
118.6,99.77716
125.8,87.14799
144.2,111.13906
99.3,105.79606
75.9,132.56116
91.3,103.11636
105.5,118.21242
125.9,96.83834
112.9,89.4414
102.7,92.45042
104.1,101.54768
89.8,107.84137
109.8,118.91423
122.1,90.201904
106.8,81.3545
133.6,88.760605
99.7,94.32346
100.9,120.12833
105.4,102.619644
92.6,105.9834
118.1,99.51021
98.2,84.77997
106.2,102.60418
120.1,99.74951
101.9,97.40164
125.4,112.490295
114.1,91.8471
108.5,103.97617
113.9,101.29685
135.6,98.01286
118.3,110.53229
119.3,105.41596
92.8,106.160385
116.2,126.12905
150.2,99.6676
146.0,117.28501
123.9,111.34714
104.5,116.19638
130.0,124.52611
86.0,132.16467
117.3,125.40342
108.4,109.04237
125.0,108.0791
104.2,96.976456
124.1,129.87544
93.5,117.522316
71.6,121.94293
110.8,94.37928
98.3,109.77172
121.9,83.28855
122.1,87.20887
103.3,97.66327
115.2,105.60685
128.9,95.659836
110.1,112.69033
125.3,100.07472
110.5,83.190506
100.2,118.7453
