Original,Predicted
100.8,97.18944
122.2,101.42779
123.5,89.085106
99.4,112.22372
118.5,98.496994
116.7,108.88375
89.9,120.554344
119.7,92.89298
92.7,81.429115
117.2,123.68532
87.6,80.71532
94.5,110.77143
121.0,94.785675
132.5,86.69805
125.2,92.6301
85.1,100.7877
114.9,91.7102
123.0,105.45174
108.8,94.3525
113.6,101.68556
118.6,90.72931
87.0,94.91455
122.4,108.6072
135.8,104.651436
140.1,115.82372
111.5,81.46933
111.1,114.628685
107.9,119.124214
113.3,115.180244
105.6,105.85191
112.9,114.46995
110.4,87.2485
105.7,109.89113
115.8,112.000694
97.1,116.505295
120.6,104.20486
129.7,95.83714
123.1,101.968636
143.5,102.52926
119.4,101.63571
129.0,118.34257
119.9,111.22701
148.6,119.96129
135.0,116.132805
94.3,116.70918
118.6,125.58043
