Original,Predicted
105.3,107.350914
110.0,118.01885
112.6,120.97753
106.6,96.83214
126.8,106.559784
146.5,95.089294
123.9,104.92821
120.5,110.928474
133.7,126.658264
111.9,123.873344
119.5,115.199745
132.5,111.69523
107.7,119.97194
116.0,111.26169
94.2,116.24969
105.9,137.30035
132.8,105.92557
117.4,104.95588
93.5,114.86532
116.4,101.09357
91.1,104.0234
95.3,118.77015
126.5,85.19179
108.1,98.66026
127.7,83.99518
110.6,82.08951
106.0,118.92096
120.3,102.56177
88.5,90.55939
117.3,109.2195
104.2,81.19521
101.4,94.711624
108.8,99.28561
121.7,94.163666
114.2,102.6434
94.8,97.13026
116.9,94.12202
121.1,104.18708
122.3,86.00924
94.3,100.172585
135.3,103.34129
128.7,90.00723
99.9,108.607445
122.6,106.80951
110.4,110.54991
112.1,101.60928
114.2,102.27537
129.0,112.11701
122.7,110.180565
118.1,94.24504
115.9,120.121956
125.1,124.43613
125.5,100.838554
123.0,119.37485
128.1,111.416954
126.1,115.179306
82.5,117.43883
129.5,127.8763
137.6,109.13724
105.2,119.45019
132.6,102.75031
123.0,114.00038
136.2,125.82679
113.9,109.22566
96.7,128.80777
124.6,124.62597
122.6,90.02463
109.1,119.65718
125.0,120.775734
100.9,101.031425
130.8,124.53813
75.0,102.18138
93.6,129.1879
119.5,91.43914
91.9,90.182556
