Original,Predicted
98.9,87.83969
111.1,103.106575
113.5,99.762474
134.0,102.65659
134.8,102.895805
96.4,104.72017
101.7,107.90331
116.2,107.09746
103.7,95.19205
101.7,124.90384
114.8,94.523026
110.2,103.13806
121.3,101.36178
104.8,109.04605
120.0,122.171394
113.9,92.2514
109.0,104.539795
88.7,108.133705
113.3,107.00303
140.5,93.13054
124.8,104.73805
112.7,100.50491
98.9,115.34489
116.8,111.30131
116.4,112.02774
112.1,111.14967
106.2,105.193565
121.7,95.54535
115.1,103.872734
136.8,125.418274
100.1,110.83687
119.3,120.11986
107.2,96.00838
110.0,123.69213
120.5,105.90974
110.7,111.500114
126.7,103.91795
121.1,110.90601
106.1,113.08795
119.7,126.24234
114.2,102.95667
124.6,120.00071
92.8,104.92915
88.1,114.20851
102.6,110.77408
116.9,102.84928
96.9,102.05591
128.2,103.00283
105.5,87.08227
126.1,112.03461
102.1,91.892624
109.6,121.945526
103.4,89.10068
96.6,97.69404
112.6,94.25293
127.4,104.60261
85.3,89.2973
104.9,113.84685
130.1,89.538734
113.5,113.81947
169.4,91.818985
97.6,93.362656
127.8,121.52508
98.8,89.74498
107.0,132.998
112.6,112.37335
111.7,99.75836
145.2,96.90262
99.1,113.23743
92.5,109.68922
110.6,138.07257
97.6,100.90848
130.7,112.10682
111.5,85.07106
117.4,105.2718
119.4,97.37977
