Original,Predicted
133.7,108.276505
92.9,113.99296
77.0,113.44746
98.0,109.647194
144.5,110.46733
122.4,90.79873
123.0,97.452065
130.3,96.11375
112.6,109.95362
110.6,118.627174
107.7,125.098366
131.9,107.37367
116.6,89.507866
126.2,104.662125
119.9,125.63551
92.9,125.023705
111.0,119.102806
115.2,119.691956
108.0,112.272385
78.8,103.60625
93.7,102.81901
135.1,108.03226
120.5,96.07501
137.1,102.04989
103.7,100.56468
117.9,104.34911
118.6,102.79802
124.7,118.112
128.9,106.504196
105.5,96.61348
107.6,105.066246
104.7,126.104454
112.4,117.49649
106.3,119.574585
124.2,102.93032
129.6,105.53116
119.9,111.39032
125.0,113.81802
134.1,121.89423
116.2,112.03785
117.4,117.18109
97.5,113.26013
93.8,123.83445
91.8,106.7363
119.0,113.319595
130.8,105.30783
120.1,102.97556
97.4,105.38347
116.4,119.835304
110.3,106.72828
115.8,114.015114
80.2,94.48842
111.4,102.73456
96.9,84.68936
121.1,109.58813
104.4,96.28239
104.2,111.04067
104.8,86.193
124.5,106.53652
108.4,94.92231
88.8,108.67057
127.3,83.89085
126.8,102.23654
122.2,96.795555
123.5,105.71759
129.0,108.09872
87.6,108.874825
128.6,112.86076
86.1,112.18996
109.4,121.783806
92.8,79.30895
115.0,120.21981
77.9,96.55056
113.3,108.942345
139.0,88.34569
121.2,110.48157
122.7,78.19912
113.2,113.71337
91.9,98.154366
67.3,111.80965
114.2,95.84783
146.2,98.4207
100.8,76.209076
90.1,93.77876
