Original,Predicted
104.2,102.10574
100.9,124.10434
132.4,133.17839
90.4,97.95376
95.3,117.92483
106.6,118.53076
121.3,107.49106
92.8,112.05975
149.1,112.15914
101.4,105.02106
121.0,112.98327
191.0,96.8978
124.2,119.26695
124.5,111.139496
66.7,108.85178
141.0,127.77058
90.1,111.08825
113.8,112.3087
110.4,110.86349
89.8,111.72969
92.3,102.25157
86.2,127.58971
141.5,106.50186
99.3,102.17114
62.8,90.03827
107.0,110.11487
92.7,95.73107
60.8,103.04673
81.1,94.99219
104.8,89.14138
140.6,88.83264
77.3,78.97201
100.6,108.63152
82.0,92.94008
109.3,92.06521
139.8,91.7138
