Original,Predicted
108.0,92.83409
102.0,106.06217
75.4,109.51388
103.1,106.5479
75.4,102.232475
115.2,98.24424
139.2,100.98443
139.8,115.69633
126.4,92.44079
126.8,113.18975
177.8,116.52353
128.1,115.98474
108.9,116.09567
91.9,125.210846
112.2,123.09697
99.0,121.06879
82.2,129.39299
94.3,120.63587
110.6,113.73311
121.9,106.347664
120.1,125.13557
106.4,112.60407
100.9,111.04614
105.6,104.90269
118.0,113.606544
105.1,107.13515
88.4,102.40848
87.8,105.64232
103.7,110.21579
117.5,109.629974
84.7,107.47694
104.5,105.42126
133.5,99.18074
61.0,105.07647
73.7,110.96297
