Original,Predicted
121.2,92.554985
104.7,91.27899
93.6,98.49587
85.8,94.77985
68.9,111.46068
89.3,113.69594
125.0,93.52773
104.3,97.40959
102.0,102.33519
87.5,90.53388
128.2,110.352264
126.2,96.185814
74.8,100.60808
123.6,98.47042
130.8,89.528465
69.4,103.87087
100.3,111.49094
105.0,102.27717
103.8,109.44966
154.7,88.339035
136.6,105.76868
126.3,118.49452
133.7,94.751114
151.9,123.8987
100.6,128.31757
84.6,111.10528
107.8,117.585976
103.8,120.11039
136.6,107.70799
90.8,119.02142
92.4,123.752625
85.8,109.328705
132.7,117.85852
110.8,111.993126
121.5,105.701035
78.9,90.99848
87.2,115.28157
90.7,98.82683
119.8,117.72903
142.4,89.829254
104.3,96.58647
135.6,96.194725
87.8,113.89027
101.4,119.1945
124.8,110.66496
95.1,102.872734
108.9,101.664185
98.4,98.28321
97.9,114.214775
138.6,115.61353
139.0,99.92905
128.0,118.91174
159.1,101.59298
76.6,110.64868
132.2,133.56947
