Original,Predicted
145.1,106.898315
82.3,146.03824
121.8,126.054474
107.6,118.24586
96.5,122.004234
124.3,110.60215
115.7,107.24257
138.2,121.34611
101.6,104.01931
105.7,135.12817
106.0,120.32282
124.1,100.3434
122.0,107.58265
94.3,107.99022
107.5,101.53721
89.3,111.63372
107.3,108.77748
134.4,108.02016
120.9,98.24514
94.5,100.82467
120.7,102.412224
104.0,109.6091
102.9,115.27221
131.4,94.50216
119.0,105.13093
145.7,98.951004
107.3,100.15054
117.0,125.83789
104.5,113.200424
97.6,111.13149
100.6,111.81366
93.7,106.41489
121.1,99.50387
68.2,105.67234
121.5,104.64267
144.2,102.23954
47.5,101.623146
91.9,100.47548
82.9,89.45951
125.1,100.27637
111.7,74.47734
129.4,87.77701
107.0,95.47238
109.4,86.118835
105.1,100.84792
114.6,122.54146
88.4,76.69699
88.3,101.89151
116.7,88.69527
125.8,106.45045
127.1,97.43122
86.7,106.52166
111.2,106.027954
118.3,101.62821
73.2,105.25195
128.0,104.21216
126.2,88.63729
135.5,98.44135
123.7,96.890755
107.2,115.789566
108.7,118.064835
77.3,102.35691
137.1,110.48543
107.3,103.629234
178.6,94.68993
120.5,98.24312
104.9,126.56037
125.6,114.70848
104.0,126.709785
66.9,111.827644
92.7,111.38335
122.8,86.76382
