Original,Predicted
130.7,114.61273
99.0,101.54078
114.2,118.1738
93.5,83.425224
102.9,147.80542
97.4,106.10005
103.8,112.629005
127.1,101.17539
86.4,106.269104
111.0,105.78936
109.8,110.489655
91.7,108.47963
120.3,107.4325
81.1,101.1328
106.2,109.633415
153.9,97.819405
111.2,104.27542
101.5,114.75614
101.3,100.753525
97.6,116.444855
112.2,110.77844
134.8,100.73717
119.9,112.4616
128.0,102.24115
113.4,107.72956
95.8,130.63176
113.2,115.857834
105.3,111.54645
46.6,112.44588
123.0,106.117355
140.4,99.238594
119.0,115.57069
95.2,100.85578
128.0,115.829636
81.7,109.93947
100.1,109.279045
100.2,103.70929
0.0,113.499374
100.0,83.93942
116.8,89.34914
117.0,108.44378
97.3,84.46623
120.2,93.17643
115.1,103.424545
70.7,95.68925
146.1,100.94309
111.4,101.14069
123.5,79.604225
56.7,98.07458
