Original,Predicted
115.6,104.28399
137.9,82.08648
120.5,106.65715
120.2,101.5196
105.0,89.20227
128.3,119.24271
116.7,101.10021
121.7,101.03854
130.1,114.890366
115.6,102.159584
146.7,117.58038
109.2,126.10762
79.1,129.72795
109.9,120.70671
109.0,109.84139
62.3,118.09082
146.2,102.0024
97.6,92.735
84.3,119.847176
104.9,82.96628
128.2,120.28354
123.2,93.54586
99.5,80.181816
68.1,101.90514
87.2,110.76188
100.1,70.26031
104.4,111.396095
96.6,82.466286
116.9,79.262245
101.1,85.87652
102.7,105.69634
123.4,99.68352
102.4,96.070564
90.3,82.82304
93.2,90.40767
140.0,99.45075
121.3,93.19711
113.0,95.619156
127.1,103.946335
119.8,107.49128
96.6,106.590195
110.1,119.28525
101.6,107.65602
103.8,104.45201
146.1,91.88007
123.8,116.37864
157.2,116.08621
118.4,102.69654
111.2,134.72372
88.5,121.18207
108.4,120.50574
104.6,109.92225
108.2,109.23709
122.0,94.55602
123.0,121.04867
119.9,107.58802
124.2,128.10432
121.6,114.06178
132.5,115.44065
108.4,101.875374
120.3,119.802055
125.1,112.02867
101.0,119.04396
101.8,120.380325
111.2,118.87696
121.6,116.18232
98.9,111.85686
