Original,Predicted
109.3,112.89834
117.7,133.01732
128.0,120.02369
118.9,130.36829
112.1,117.014435
90.1,128.79132
98.9,116.63755
104.5,130.74924
97.5,112.273834
96.2,118.01554
106.6,105.4188
87.6,107.12454
114.6,112.10125
92.5,102.8037
86.1,110.7344
108.1,92.68195
91.4,99.73107
101.2,101.90984
110.3,94.1187
100.0,98.81858
67.4,102.81818
108.2,95.04787
100.0,100.75501
50.0,99.44443
104.6,85.43559
128.2,92.4379
134.9,91.16659
131.2,85.470695
117.1,104.48699
93.0,109.69159
129.9,98.8101
75.1,110.5181
50.0,119.21813
77.6,80.32022
125.7,100.81557
150.3,96.05805
91.5,98.44076
93.7,108.89175
