Original,Predicted
130.1,100.41407
150.2,116.701675
100.0,124.78
131.9,124.08615
86.4,113.90433
151.8,130.78381
106.4,97.339714
112.7,134.74472
100.8,106.375595
138.4,119.55285
72.7,105.26121
100.0,126.51832
107.6,90.25953
68.0,117.65129
117.0,83.880455
119.5,105.19877
212.8,97.87058
100.9,86.09618
105.7,109.40556
102.3,112.146416
98.1,112.53004
113.1,98.59583
119.5,106.10213
109.0,87.22756
100.5,105.061646
109.1,100.045654
111.3,136.97832
99.2,100.59996
100.7,101.80485
120.2,100.59332
111.7,97.35866
84.2,103.50936
95.5,105.55655
