Original,Predicted
77.5,102.92506
108.4,113.78233
60.3,105.923035
93.9,103.64112
67.4,99.19677
118.1,100.336555
90.9,64.731606
109.8,103.30296
91.0,89.72054
107.4,97.816124
117.6,77.884186
116.1,104.31223
120.5,80.18112
122.0,102.53493
111.5,91.83068
101.3,119.23813
87.5,107.24086
85.8,116.702
99.9,101.6676
160.1,102.80384
115.0,100.836464
90.2,112.04486
124.5,109.236305
109.7,119.64607
113.1,114.70511
108.8,103.90497
97.4,107.254395
124.1,102.24291
121.9,100.34507
123.8,132.7588
108.9,113.21818
105.7,108.36341
105.1,121.938484
123.3,116.240715
128.4,112.740555
156.3,114.541176
142.8,105.71716
95.6,128.32256
99.8,129.564
79.9,131.29668
94.9,123.97921
115.6,105.464554
113.7,103.5514
95.4,107.56177
105.7,109.402596
127.8,120.45017
87.6,119.460785
161.4,102.85733
104.3,95.92716
123.0,111.51401
60.9,94.788666
63.0,130.36102
116.0,103.824326
70.6,96.95291
114.2,92.99051
104.9,92.12758
92.3,90.17623
103.5,111.08373
120.4,94.94971
115.1,106.03965
94.9,83.60495
