Original,Predicted
113.2,96.20159
92.5,120.33098
101.7,107.76996
88.2,112.245094
80.6,111.143936
100.5,96.94658
114.3,84.632454
203.8,107.62188
96.2,88.57969
147.9,114.12645
105.3,95.889496
123.8,119.26669
115.2,98.32735
110.5,109.64749
130.9,96.8846
117.9,104.049614
50.0,104.9086
116.6,135.72835
104.7,90.41995
125.2,117.24844
88.2,85.304245
77.0,107.80789
115.4,96.928444
112.9,94.64211
180.0,100.64221
94.0,93.84988
98.9,89.37635
164.6,100.85565
108.7,106.856964
125.3,113.13336
159.9,96.52566
117.8,103.15965
