Original,Predicted
90.7,74.16953
82.6,119.33842
91.0,110.45572
88.1,97.45763
116.9,98.30218
61.5,124.418495
100.0,99.0355
111.1,120.58156
51.5,113.10314
154.6,107.51646
70.5,99.48777
103.3,114.20067
98.7,96.2315
103.8,115.075066
134.4,111.14563
117.4,100.4026
130.5,114.05461
114.8,119.4398
97.6,106.784225
97.8,136.02
114.4,113.84108
110.4,120.33272
101.0,118.53321
67.5,117.31782
84.8,127.15913
124.2,115.625465
94.7,118.161316
105.0,114.592575
93.7,108.51369
112.6,115.269264
82.0,113.265366
110.6,118.2511
80.6,110.67561
88.2,109.33643
100.5,103.13112
78.0,119.636345
104.9,108.060135
121.2,108.68791
101.9,108.91215
88.0,114.46038
128.3,107.72201
76.5,116.08775
109.6,112.969696
87.5,104.84551
42.900000000000006,121.422646
0.0,103.2132
100.0,107.97067
0.0,98.09931
