Original,Predicted
102.6,96.73457
134.1,117.18889
138.0,95.76612
96.5,116.14976
85.2,106.82997
108.9,96.753975
132.2,119.822334
120.1,97.51046
121.1,86.40246
118.1,117.741005
118.5,100.28807
129.8,118.246796
107.3,125.41461
127.7,105.550606
122.7,87.94636
119.9,115.70841
120.1,122.10227
113.5,121.630264
107.9,120.68352
113.0,116.32231
95.6,111.463234
102.1,120.92756
128.0,92.9703
135.2,107.74279
101.4,103.62074
102.0,107.98126
124.9,109.12862
124.7,107.278595
112.8,97.98665
131.0,105.335434
119.6,95.82968
100.1,105.98431
117.7,117.31498
101.4,124.785286
121.0,106.11193
118.6,87.73714
129.9,116.61081
100.4,107.5602
111.8,111.10116
107.7,113.160576
107.3,118.77194
140.3,88.88757
104.5,104.013374
104.7,100.93479
122.0,103.65649
118.3,112.12617
125.3,115.10049
90.7,92.92896
108.5,112.99496
99.2,96.69986
113.8,101.64966
