Original,Predicted
106.6,61.28172
126.9,111.47275
100.8,81.23148
102.0,122.976585
151.9,91.46969
98.8,106.57193
95.9,107.93828
105.2,119.95723
86.8,96.14049
81.0,117.26448
136.1,108.37889
116.9,113.60113
72.0,110.27052
97.5,103.40202
107.1,126.06733
110.9,108.978516
82.4,100.03315
99.4,111.056946
116.1,101.02642
125.7,98.95848
133.3,115.15214
69.4,115.99389
92.2,106.87131
123.0,107.788185
78.3,115.230965
110.5,111.51538
103.1,96.38003
80.8,112.00934
142.5,107.05679
94.7,108.461815
82.3,125.79562
113.4,91.72741
94.0,106.87808
96.2,117.24807
62.5,94.78903
136.4,112.96476
126.6,97.917366
118.5,99.604996
