Original,Predicted
107.1,73.93286
135.1,104.358154
102.9,98.63178
131.7,98.04495
110.0,93.24626
111.0,124.05253
86.5,91.92071
108.1,114.08533
121.2,94.87669
121.0,97.1129
140.5,88.534
137.8,113.12219
128.2,99.96274
135.0,123.21111
101.6,115.75553
118.5,126.29087
135.6,98.76998
107.4,116.85282
108.0,118.80119
114.6,113.49207
108.2,128.362
98.7,119.08244
103.2,109.84641
125.6,115.14428
118.2,90.19554
127.4,101.43054
111.5,111.64948
103.3,107.77132
95.3,102.83631
131.7,110.2825
139.6,95.960495
132.1,96.87253
