Original,Predicted
112.2,120.23066
108.1,105.840904
118.4,103.23564
113.0,106.01515
94.0,108.73454
112.3,111.102486
131.1,121.42115
93.1,111.05445
123.5,96.31757
109.0,100.53407
83.5,125.56773
101.3,105.47228
122.5,113.45941
109.4,109.781784
120.1,93.73362
118.1,103.27045
77.1,128.9122
110.9,102.35279
104.1,111.82864
118.8,116.80008
123.9,80.96875
95.9,104.65286
79.0,118.69451
133.6,109.30436
108.6,106.7918
103.3,118.85002
117.8,77.33153
86.6,115.91968
124.3,106.83638
109.6,102.50893
87.4,125.64398
114.4,97.658875
100.2,85.66409
93.0,124.531975
91.6,99.87255
108.2,100.449104
117.8,104.63222
121.7,83.748085
90.1,108.65829
76.7,112.38946
