Original,Predicted
118.9,96.67429
78.4,103.97994
119.6,102.153625
115.2,94.38797
95.7,95.37162
162.3,91.20304
117.6,98.10526
120.5,115.0403
126.3,92.48621
110.4,121.67656
127.5,115.16492
99.2,90.951035
114.6,118.440605
108.8,106.72575
122.4,99.31932
118.0,122.184784
105.8,110.069115
137.9,107.596756
114.6,110.52288
74.7,109.07089
111.8,113.47597
173.2,95.702126
113.6,100.68107
131.6,101.56484
153.3,104.306114
135.3,124.38399
102.1,108.24754
99.9,132.04709
121.5,123.42207
117.0,95.41054
112.8,103.201294
98.1,132.77542
145.3,107.998024
120.5,105.37414
127.5,127.86251
104.8,111.38121
91.3,114.31731
78.5,100.66567
138.7,111.3034
123.3,93.61092
118.7,103.80343
124.2,83.077194
124.9,122.86763
98.8,107.74646
107.6,116.93217
109.5,102.70893
