Original,Predicted
101.7,109.93919
89.9,116.04156
106.6,110.523674
101.3,97.29438
115.2,114.06401
106.6,94.13041
108.1,107.535576
108.5,103.45212
105.3,108.37634
149.5,99.61062
128.8,100.17741
104.9,104.257545
91.3,109.401184
104.7,113.84227
119.0,112.73113
76.3,106.32587
104.0,106.13283
86.1,99.90988
135.9,103.53161
87.1,103.205795
85.8,114.15068
128.4,93.16994
99.7,95.78599
103.3,98.08715
180.4,102.078735
67.4,87.28146
100.8,114.043106
137.2,83.69052
94.6,129.45633
163.7,95.04209
107.6,87.72769
98.4,129.1301
66.7,100.4383
125.8,110.929184
90.6,123.847664
154.2,92.97877
