Original,Predicted
147.2,104.46481
90.4,91.99418
91.9,109.05424
126.7,89.329765
103.0,115.93222
109.8,102.19712
100.1,86.30063
105.7,99.895546
109.0,95.17232
98.5,86.290695
111.5,117.837395
150.2,84.076164
105.1,81.761284
94.1,116.28475
141.0,95.06259
113.4,108.11006
109.3,103.44831
112.8,96.62821
108.4,114.8037
116.4,98.537186
111.9,99.600395
112.0,129.21744
98.8,102.29682
104.0,94.21825
111.4,117.773865
125.9,104.23829
114.6,96.35167
145.4,105.565414
112.9,97.27163
99.1,120.59083
127.0,107.85407
115.2,115.20988
131.4,105.7496
128.3,99.58146
107.4,115.96002
114.4,122.901695
100.8,112.54586
122.9,135.23387
126.1,105.60608
88.7,102.24137
106.9,117.02628
120.0,103.312
115.7,117.29307
81.4,108.264626
145.2,101.186806
126.7,95.3671
101.4,103.81357
130.0,99.99351
104.3,119.80721
109.8,100.66141
102.3,97.263626
146.4,116.379845
127.2,101.99919
126.8,91.18105
111.3,122.70216
103.1,133.60025
107.2,105.503456
119.9,124.57867
138.0,102.21242
131.3,105.59528
111.9,102.292206
121.4,134.21492
91.0,123.96331
110.8,128.98538
105.8,104.51585
96.4,107.91762
110.1,94.4178
103.3,101.35383
