Original,Predicted
88.6,106.32438
95.3,104.89425
110.2,87.596214
112.0,107.3347
127.1,93.00611
100.0,91.140625
110.4,104.87566
132.9,99.211876
94.8,96.10419
80.9,107.146675
123.9,90.21184
107.7,91.93578
108.6,100.30731
130.7,89.11426
110.8,110.894264
97.8,97.1578
111.4,99.17055
133.3,117.00829
125.9,94.941216
109.1,86.315895
126.0,115.78457
128.2,108.56432
118.9,110.73105
112.4,121.53096
116.1,116.31631
121.8,107.40918
103.4,111.21122
112.6,122.71367
126.6,116.191765
112.8,108.08365
129.1,114.761475
100.3,114.410324
131.3,120.44673
135.2,102.87595
116.3,117.67493
105.5,115.52564
110.3,112.22429
133.0,113.37919
121.4,116.90668
123.1,110.17644
109.7,120.04271
72.4,110.14177
123.8,120.66551
128.4,110.37183
68.8,110.27489
119.9,93.14435
93.2,89.80213
134.8,119.18175
127.6,81.96661
114.0,111.79271
139.1,98.246475
111.3,82.41952
139.5,119.552795
140.6,116.63155
94.6,95.86193
110.0,124.93611
143.7,103.53915
89.7,128.47202
123.7,122.30181
108.0,99.235306
144.1,136.44627
93.3,91.985344
135.1,130.04782
112.6,112.90946
109.7,113.112434
87.1,96.069595
117.3,134.32652
134.3,84.479004
86.7,111.785835
125.9,96.4316
116.4,115.28435
112.8,100.660286
116.9,108.73414
103.0,108.499054
104.3,108.24406
120.9,89.82288
94.7,104.248184
79.1,118.71236
