Original,Predicted
108.6,107.620445
73.9,110.66016
116.7,120.53444
99.3,93.244026
133.5,106.25882
110.6,115.43638
125.0,116.524185
88.1,110.3293
51.5,133.16202
114.5,119.033936
0.0,121.142944
115.5,114.90581
139.6,105.60171
0.0,116.879456
79.2,113.227005
0.0,107.05604
103.1,121.30511
92.6,90.54676
50.0,98.89733
78.8,104.36846
74.4,86.017876
0.0,108.71409
57.099999999999994,115.28341
69.1,81.595726
131.9,104.59912
167.5,76.21598
87.5,106.36905
109.0,112.115036
0.0,104.51732
100.0,121.62101
0.0,104.00698
137.5,102.2222
0.0,86.72204
