Original,Predicted
90.1,72.17901
88.6,78.71265
147.2,89.875206
122.8,91.80784
135.1,97.27532
87.9,101.03654
105.6,104.677574
117.8,103.05473
131.9,96.385666
131.2,123.36631
85.6,106.37462
107.8,105.90728
159.7,126.67076
124.5,115.88093
133.0,125.412895
121.2,102.51603
119.0,126.60685
101.7,121.63896
91.7,131.38902
105.3,127.50363
129.9,102.35666
129.5,103.51819
101.9,129.2606
98.2,117.192665
130.7,122.68178
103.1,115.08765
106.8,117.24727
115.3,104.20407
96.5,107.13661
97.5,106.69397
95.6,113.87146
137.6,117.01211
96.6,97.28373
117.9,103.27811
85.1,108.87104
126.6,114.77865
130.1,95.48973
118.0,115.83852
99.5,99.77774
123.8,111.60367
96.1,102.26365
97.9,129.37956
98.9,99.26862
101.1,117.76247
98.9,91.84346
129.4,109.57688
108.6,108.222176
95.5,112.419876
112.0,98.372406
108.7,115.445114
121.3,102.72419
80.5,99.73032
