Original,Predicted
84.7,99.61727
113.1,105.75183
77.9,98.31396
131.8,116.61701
116.8,82.735275
119.0,98.589745
119.8,73.49694
123.6,106.443146
117.3,99.01764
142.8,114.895035
122.0,89.04745
103.8,113.50536
106.6,91.79763
135.7,119.4784
88.1,106.15849
157.9,109.790474
104.1,95.767624
140.0,121.86247
144.4,90.99918
131.8,129.29305
119.9,109.60647
138.0,112.45876
128.4,108.35751
110.4,128.29659
146.9,99.60357
100.9,131.35976
106.5,113.42952
92.4,113.83956
133.4,125.64529
135.9,102.90663
124.1,105.74012
121.4,108.98688
116.8,115.18893
126.7,105.414986
104.5,121.06069
92.4,105.05319
118.5,104.47589
126.3,92.937225
109.9,108.57068
134.8,108.24282
135.2,104.46862
124.5,110.52159
129.5,105.76118
86.1,116.26531
91.9,112.5701
141.3,95.34973
90.6,103.789276
124.4,108.29452
158.9,87.42306
105.6,113.456024
85.1,110.79455
114.6,106.36223
117.6,114.381966
97.9,90.448654
131.7,84.99158
124.9,109.2253
137.0,93.09528
129.5,98.595146
108.8,127.562256
43.599999999999994,107.1659
131.8,99.34134
110.8,90.618515
149.2,108.19841
116.4,69.907005
159.9,115.637596
96.3,95.15156
