Original,Predicted
123.9,106.32852
120.8,107.82328
117.3,113.43352
102.3,110.646385
111.6,113.90491
128.5,119.15741
111.8,116.82965
127.5,122.39757
119.8,113.56641
89.2,120.43542
76.7,123.094376
109.6,120.31404
121.1,114.5797
89.7,107.126724
92.0,107.66091
104.7,114.87584
123.0,109.62045
109.8,110.098114
131.7,113.12879
122.7,103.63215
109.2,105.94178
97.7,114.828804
102.0,124.107124
93.9,110.8033
96.3,109.868034
109.9,107.945335
120.0,114.35349
120.8,107.95101
107.8,116.59004
134.2,117.67377
125.2,113.04333
87.5,114.92357
109.0,115.870865
60.1,112.47264
99.6,115.31492
128.8,101.75525
97.3,112.4809
87.1,107.61676
91.2,104.56176
100.0,115.67971
113.3,110.0023
114.9,95.57873
113.0,108.182976
0.0,92.43768
137.5,108.73926
107.7,96.3296
0.0,110.045235
0.0,79.47187
88.8,89.04758
111.3,76.54092
88.8,72.535034
115.4,72.87457
102.9,90.36813
116.5,55.874146
109.5,101.17807
123.9,106.900055
91.8,71.944664
134.8,78.66684
121.2,101.551544
