Original,Predicted
121.9,104.80684
128.1,85.95836
121.4,118.54781
102.1,100.07687
140.4,119.4929
93.7,110.90839
118.3,111.84799
163.2,102.101
96.9,112.61184
124.0,96.26111
112.8,104.18675
125.2,128.15347
91.4,104.925735
135.7,104.18631
118.9,111.77742
107.6,102.7518
126.0,97.07086
92.3,131.6762
123.8,99.50677
100.4,102.40052
120.1,108.636856
97.6,100.79899
129.8,95.710464
99.6,102.71213
121.0,111.72518
100.3,88.421074
102.7,117.15243
122.9,84.18665
118.5,107.31538
123.2,92.68402
138.4,103.97357
135.2,95.23388
131.7,117.294044
98.5,103.54487
138.7,123.596375
125.8,103.82378
104.9,114.222984
124.6,112.62815
114.8,115.224884
125.2,116.422165
59.0,114.493355
102.6,121.10175
143.7,101.923035
125.0,91.2534
114.0,100.34493
