Original,Predicted
110.9,73.33396
126.5,123.903984
106.4,98.94101
115.4,117.474495
105.9,109.180305
66.7,130.9788
101.7,114.71533
21.0,110.49589
122.7,116.58193
69.3,90.94337
89.8,106.11827
114.0,84.44531
113.4,98.72743
94.4,93.565704
78.3,100.48758
105.0,88.348175
145.2,102.22534
95.1,70.765366
103.9,112.84887
132.6,93.27388
50.0,106.60993
109.2,112.87388
137.2,101.310715
115.1,109.36832
111.6,91.393936
110.2,105.8998
130.8,124.95545
108.6,105.202324
73.6,111.01562
119.7,122.88811
113.4,90.648384
113.4,112.39275
119.9,113.30898
142.5,114.470566
132.6,111.30522
144.9,114.83633
119.5,122.693695
106.6,126.48831
98.0,110.22451
123.0,127.523895
97.8,117.87677
84.0,119.04158
83.3,112.55402
100.0,120.857605
103.0,109.529236
116.2,113.138535
118.7,104.90657
106.3,105.842995
114.2,103.36439
