Original,Predicted
85.8,114.79629
112.6,111.20694
96.3,90.802315
115.9,98.16849
89.7,95.45024
118.6,108.236984
112.8,88.408394
105.6,117.58544
108.0,90.55909
103.2,108.07226
102.8,93.202065
79.1,110.19085
119.7,98.36106
85.4,100.958626
90.1,95.09566
116.0,92.30279
113.9,103.23837
118.4,91.84082
116.4,95.68953
141.3,103.11552
105.4,103.52576
135.9,99.55041
122.4,117.78042
99.4,119.04189
119.4,106.60307
117.2,127.45289
117.8,125.73141
95.5,119.66153
96.5,122.2946
115.0,132.6723
123.6,105.625145
88.7,120.60269
93.5,119.45307
104.5,98.235504
121.7,114.256744
106.3,100.5694
112.5,110.80755
92.1,95.46366
134.9,104.82559
117.1,99.86416
98.6,126.333534
121.9,93.652504
91.8,105.25978
102.0,113.0702
81.3,110.90357
128.7,110.9511
110.5,94.87177
114.2,96.1825
110.8,108.350525
112.0,120.152504
84.8,97.76712
122.8,122.56075
85.8,89.13886
