Original,Predicted
123.3,96.84105
123.9,106.42402
120.0,104.12034
87.0,103.56441
144.3,105.019745
93.6,99.36037
109.7,114.97329
113.5,90.155846
117.8,111.58959
118.0,87.10425
117.0,111.577774
137.5,111.80653
144.8,112.7925
117.2,96.14914
103.7,134.73456
114.4,110.70501
124.2,118.94918
81.9,114.726234
144.9,115.63265
105.0,103.437355
103.7,120.61534
119.1,105.722046
125.7,128.51564
105.7,106.750885
115.7,103.38297
118.2,105.82079
110.2,119.82721
122.0,89.17971
103.7,124.031876
125.1,110.32778
134.3,100.22988
97.9,115.536415
104.1,118.97553
106.9,106.183075
66.1,114.8462
138.5,107.20429
97.8,86.883354
137.1,115.10755
113.7,75.727234
101.3,118.94774
103.3,109.41692
79.0,102.67093
116.6,99.50001
116.6,93.62745
98.0,75.58029
100.4,108.8518
98.1,91.15313
106.6,112.2408
124.5,96.40338
158.4,90.92262
94.3,94.81771
132.5,94.14792
148.4,102.9544
108.2,125.77652
105.7,105.69458
87.9,112.17351
121.9,114.80107
85.5,98.19872
107.9,111.602844
111.5,115.98263
