Original,Predicted
148.0,112.28538
107.5,109.833305
98.1,120.60241
80.0,110.55111
108.0,126.16261
137.1,104.55968
77.7,102.18236
103.1,105.96225
84.3,118.59653
118.3,104.44974
95.8,109.26452
107.7,108.54125
115.1,96.07777
92.0,96.63124
83.8,103.57261
111.9,118.408585
120.3,91.95111
101.0,103.962166
64.0,94.04124
205.5,113.67558
80.0,87.288994
146.1,120.97827
100.0,89.84843
116.3,133.69592
101.9,89.82822
99.5,123.40366
114.9,112.259125
114.5,110.46127
114.6,84.51205
88.4,146.49649
95.6,99.70654
106.6,123.41755
100.9,105.8109
104.2,108.65256
105.8,103.56283
114.4,103.509674
105.8,107.94079
92.6,110.728226
111.0,112.158134
101.9,100.60435
92.4,105.34415
95.1,105.7077
94.1,104.98502
124.2,103.918884
111.0,99.038734
52.99999999999999,109.46717
91.4,106.22271
