Original,Predicted
112.7,88.37947
114.0,107.84142
103.9,90.70516
87.2,119.49171
111.8,95.83905
124.2,105.17177
119.6,99.515335
97.3,108.20519
113.4,95.86119
138.2,111.63388
115.3,107.89119
119.3,110.398445
102.6,107.295654
99.2,107.64987
86.9,109.421234
153.5,115.223236
141.1,102.32936
102.0,104.54005
149.7,104.51987
126.2,124.710175
105.5,124.14502
140.7,116.860535
90.1,114.86553
123.6,120.68927
141.9,91.65908
160.3,137.50896
116.7,122.72393
110.6,116.87026
113.5,136.86974
104.2,134.45895
101.8,110.84682
98.0,127.01512
118.2,99.70606
122.7,107.18023
87.7,115.619675
128.1,126.40161
95.7,103.802284
81.2,112.98578
111.5,99.41109
105.6,100.629585
111.2,97.66738
80.2,87.97572
65.6,106.09628
117.1,103.125885
