Original,Predicted
120.1,100.44541
97.5,122.05191
105.6,110.09466
158.1,120.320145
123.0,107.348755
133.5,116.68533
104.3,105.05147
58.1,130.09079
40.0,110.77562
128.7,120.19504
100.4,99.209274
110.7,96.343735
95.9,86.60155
125.0,115.39765
76.5,98.25357
78.8,110.71812
67.3,97.864876
120.1,93.472984
171.4,73.41071
123.0,102.11066
102.5,98.83107
120.7,106.57255
144.4,106.86138
123.0,113.28004
96.5,103.09165
94.6,106.6794
129.2,102.56354
147.9,109.169655
100.0,122.67725
101.3,114.624825
90.0,107.99235
95.9,115.178055
101.4,112.2626
113.8,108.44394
109.2,99.60972
106.6,99.33945
117.1,107.024124
154.9,114.53537
163.9,101.763214
87.2,106.99368
141.3,110.20493
111.1,107.913536
17.0,120.272896
100.0,110.387054
81.7,101.952515
100.9,105.04037
145.9,85.34547
120.7,105.27779
127.6,112.63686
153.1,91.93226
110.0,115.016014
164.3,114.85879
135.4,83.039474
106.6,120.83019
133.0,108.64998
75.1,115.786354
40.5,128.62956
112.5,110.57677
110.0,105.20072
0.0,112.24455
134.1,91.811295
137.5,97.15181
66.7,107.27277
148.4,82.54859
212.8,100.21412
60.0,94.91223
100.0,89.439095
