Original,Predicted
115.1,91.02936
118.2,95.826004
103.9,92.41595
81.6,86.0136
132.0,99.97988
95.6,87.369896
109.6,103.38783
108.1,82.786736
111.9,92.28516
123.3,80.71171
130.0,102.73844
131.5,107.41889
107.9,106.07245
116.2,95.760506
98.7,127.2634
109.9,110.54495
128.3,105.89608
82.5,108.46533
147.1,108.33619
106.1,99.261406
108.8,129.74835
116.8,104.978806
130.3,113.250305
118.6,106.51266
128.7,103.544495
129.1,106.07622
122.0,130.82768
95.9,96.12161
128.8,142.55669
123.5,109.678925
103.0,118.966995
98.9,110.69968
119.5,125.58347
124.9,110.62205
116.6,114.90931
121.8,114.66616
113.8,117.77412
135.7,103.737274
112.5,117.92703
109.2,127.074
104.9,108.392235
108.5,111.64478
110.7,112.635895
127.8,116.04271
92.5,106.457016
112.9,117.242195
121.0,99.10131
67.6,125.19772
127.6,103.43418
94.7,89.838974
119.0,107.92303
112.0,78.302055
95.3,105.87728
111.9,105.92961
113.9,87.17453
118.3,100.80612
102.8,106.2341
100.8,77.49672
94.6,114.794914
118.1,95.36145
121.8,100.12423
142.0,103.627884
108.1,87.814926
142.1,114.134796
139.2,104.572876
108.8,129.05304
102.0,112.24384
127.9,119.40407
92.3,107.752945
117.9,121.16751
95.2,103.95802
109.6,136.0298
95.6,89.80065
