Original,Predicted
86.0,92.59204
124.8,114.90759
121.6,103.787445
107.5,106.84809
100.8,85.2546
93.6,106.12604
94.8,89.775116
129.7,95.994
109.0,100.034676
135.7,98.21646
151.5,72.16561
104.2,115.881134
109.9,118.13581
96.7,109.57225
121.3,117.34887
119.3,91.264915
105.9,97.555214
122.3,115.05952
110.4,100.907196
114.1,120.109795
129.2,125.67591
117.4,102.841774
123.5,110.26897
123.2,97.82877
145.3,121.97538
116.1,115.89731
108.6,117.706276
122.5,123.2062
110.5,121.54876
104.1,116.15447
120.4,120.79081
121.8,112.04447
107.2,115.3537
113.1,110.44367
117.4,126.45211
107.3,112.77301
109.1,103.80747
113.9,112.26635
113.6,107.29135
119.7,99.266975
127.5,108.78933
106.8,113.36316
102.5,108.05173
114.5,108.58927
143.5,113.366394
97.9,99.79794
122.9,110.03012
122.5,102.57711
106.1,120.6286
100.1,107.93308
101.4,120.37902
95.3,104.7722
111.1,94.862495
124.5,91.334724
135.8,116.6593
135.6,85.8471
129.9,110.329056
103.0,118.29366
124.0,117.48132
100.4,106.63879
139.3,117.17096
104.6,91.993515
122.9,121.26693
90.4,105.86545
91.6,134.4569
105.2,109.494286
110.9,115.34324
113.2,85.15146
109.0,101.893814
111.6,87.10267
72.7,114.53834
101.0,96.27503
127.9,95.738976
105.4,83.36029
