Original,Predicted
102.6,102.88321
134.7,106.37903
119.5,96.901405
110.2,115.19054
125.4,93.779976
102.6,111.33163
108.1,114.44175
75.5,119.91203
107.0,99.78345
102.2,104.03873
140.0,102.20579
85.1,102.73607
93.3,114.13321
100.9,95.82709
133.8,115.92672
114.2,90.89029
128.8,106.44765
82.7,86.566216
123.0,116.10045
122.2,95.1746
104.7,128.2131
108.2,94.341484
90.1,104.960526
137.4,105.64999
120.2,110.02105
128.2,111.794174
82.5,112.57312
62.2,106.4172
96.9,111.15006
109.0,108.21278
146.3,93.28779
105.2,89.99501
95.3,94.453026
133.9,111.28858
115.3,109.51054
144.6,116.447014
129.2,92.7211
108.3,99.36012
109.4,110.09527
96.3,117.07663
131.0,132.31227
108.1,107.14325
104.2,107.43048
137.0,116.41742
139.4,111.14682
111.4,124.48747
79.3,121.405365
77.9,116.845894
129.5,113.94147
126.4,94.18475
125.3,111.977455
95.0,100.020096
104.8,108.835
79.9,115.349365
110.3,122.48412
126.1,98.610825
135.6,93.57466
120.6,84.694984
40.900000000000006,116.90721
