Original,Predicted
112.0,100.939606
107.2,114.80672
98.6,92.30693
126.4,108.133484
120.2,90.59989
115.0,117.41275
101.7,85.44221
127.3,103.11369
119.6,114.31646
82.3,100.35573
103.5,102.73247
122.9,99.17323
137.9,92.41494
124.5,98.69333
147.1,106.09186
120.3,105.128
98.9,110.31105
133.0,118.61038
113.9,117.716774
101.1,100.33846
127.4,99.87549
88.7,111.8265
115.6,122.10429
130.1,96.539734
106.2,122.98587
115.5,103.73104
126.3,91.504745
130.2,116.29926
149.5,104.29063
112.4,97.11326
98.2,126.65517
103.3,100.1041
