Original,Predicted
116.8,106.235016
129.4,102.28139
145.8,104.01197
121.6,105.88495
133.3,114.93638
134.9,98.266846
141.7,127.62977
131.8,102.66912
115.7,137.68211
110.7,119.40854
115.1,116.60025
112.4,115.651985
127.1,122.373024
132.2,99.64941
108.4,111.086205
115.3,111.4803
121.2,114.178375
123.2,113.57385
123.0,97.693504
118.6,97.27091
126.1,102.89973
114.4,98.28533
141.6,110.77122
140.6,108.46019
111.3,104.32249
143.5,106.71605
126.2,109.68656
126.3,123.38678
134.2,109.66258
125.2,116.81672
145.6,120.38653
103.0,105.71046
115.7,134.06952
93.5,120.62747
132.3,109.9628
124.3,103.69262
141.7,109.808395
145.1,92.6041
109.6,118.05893
115.9,110.727264
153.1,127.23128
126.0,98.9565
133.7,113.01702
102.1,88.58861
118.7,134.24554
126.8,104.992905
118.5,122.57535
123.4,117.4052
126.1,98.261314
114.6,100.6678
149.9,125.30448
118.5,102.28323
136.0,125.420166
93.9,89.516754
102.2,121.86298
109.5,103.69581
95.6,105.93643
107.2,91.753914
109.9,90.97996
116.1,82.439835
132.3,100.57973
102.2,83.35814
108.7,106.36919
142.9,74.678314
102.0,84.81463
118.2,95.18262
131.1,75.44096
132.8,100.02181
115.6,90.19699
146.2,101.67098
112.0,111.18507
116.0,107.10886
124.8,91.89936
118.5,130.32866
122.0,93.726425
118.3,102.39191
128.9,113.10674
93.2,111.183556
