Original,Predicted
105.6,97.87707
90.2,94.18862
89.3,90.8288
88.1,114.01688
96.2,89.47294
109.3,89.83842
125.7,89.59161
135.4,76.42218
128.4,90.22564
98.7,117.86517
107.3,118.93984
78.7,107.378845
111.9,112.39586
104.8,88.888374
102.4,105.531876
117.9,95.55903
103.3,113.23759
81.8,121.110214
93.4,117.8832
106.7,95.53277
111.1,102.00923
135.0,75.231346
91.6,99.88091
118.2,110.35013
91.1,94.27757
109.8,128.35414
112.3,95.82717
90.3,97.873146
87.4,95.15676
110.7,103.6465
107.0,99.369774
107.9,117.86485
114.4,84.50079
112.1,112.60659
99.9,94.530205
88.2,109.54094
116.4,113.55121
115.7,93.84503
130.8,94.0534
102.2,102.807884
121.4,117.494675
117.0,106.87343
89.0,126.823944
86.1,116.94093
91.0,111.21934
104.2,94.88525
98.5,101.081024
102.5,99.04216
83.2,108.99554
128.4,95.54177
137.6,94.57672
101.7,109.70506
107.8,91.05958
109.5,97.52405
110.5,106.91796
120.2,107.34607
105.6,104.850235
112.5,115.18661
106.8,93.18519
130.3,127.730095
115.9,126.85254
101.5,115.64529
121.1,114.587944
117.2,119.1774
118.0,120.01785
113.4,121.98657
124.4,119.440254
102.5,120.92501
106.5,120.852325
